date,open,high,low,close,volume
2023-05-11,136.59,138.40,136.59,137.59,14761471
2023-05-11,138.76,139.29,136.61,137.53,10330475
2023-05-11,139.04,139.51,137.71,138.68,12646513
2023-05-11,139.38,139.75,138.23,139.16,5073655
2023-05-11,141.44,141.89,140.11,141.85,8098898
2023-05-11,144.44,144.44,142.27,143.34,6923035
2023-05-11,143.14,143.19,140.28,142.04,11962991
2023-05-11,140.57,141.77,140.32,141.59,8411132
2023-05-11,141.34,142.13,139.37,141.16,12230793
2023-05-11,139.33,141.72,138.61,140.37,11182539
2023-05-11,136.81,137.64,134.73,135.73,11492854
2023-05-11,137.85,140.09,136.54,138.24,10498354
2023-05-11,141.16,141.16,139.16,140.44,5957773
2023-05-11,136.66,137.30,136.20,137.19,7037325
2023-05-11,136.57,137.42,134.97,135.66,12121859
2023-05-11,137.03,137.05,134.40,136.28,13092137
2023-05-11,141.98,142.18,140.38,141.12,9753365
2023-05-11,139.73,140.84,138.07,139.82,6063981
2023-05-11,136.65,137.56,135.10,136.85,7041806
2023-05-11,130.96,133.42,130.14,131.64,11973014
2023-05-11,133.73,135.01,131.42,133.28,10189366
2023-05-11,139.16,139.16,135.88,137.92,14069911
2023-05-11,137.99,138.44,136.82,138.00,14157312
2023-05-11,138.91,139.06,136.91,137.66,6931965
2023-05-11,140.16,140.66,139.10,140.60,6382126
2023-05-11,141.55,143.69,141.41,142.93,12251347
2023-05-11,142.72,143.28,142.08,143.06,5865898
2023-05-11,143.14,143.54,140.87,142.51,7406064
2023-05-11,136.86,139.59,136.86,138.09,15165892
2023-05-11,137.26,138.84,136.69,137.72,6978763
2023-05-11,138.89,139.20,137.62,139.14,10215091
2023-05-11,132.53,135.46,132.35,133.56,12574303
2023-05-11,128.80,131.61,128.45,129.71,6236713
2023-05-11,130.29,130.54,129.20,130.19,8163006
2023-05-11,127.13,129.58,126.27,127.74,14774064
2023-05-11,121.65,123.51,121.65,122.35,8247726
2023-05-11,119.73,120.34,118.39,119.91,13645048
2023-05-11,115.62,116.78,114.19,115.85,15393884
2023-05-11,118.17,118.17,116.19,117.22,8071458
2023-05-11,117.10,117.19,115.58,116.82,8575518
2023-05-11,117.13,117.13,114.68,116.01,14234485
2023-05-11,112.23,113.35,112.23,113.11,10418578
2023-05-11,113.30,115.63,113.30,114.22,8377653
2023-05-11,115.29,115.29,113.63,114.49,6916220
2023-05-11,113.35,114.27,112.80,113.98,12431868
2023-05-11,108.07,110.35,108.07,108.97,6302601
2023-05-11,105.54,106.74,105.54,106.24,14777759
2023-05-11,103.85,106.00,103.66,104.75,8450164
2023-05-11,104.21,105.39,104.21,105.16,9841649
2023-05-11,101.72,102.54,101.11,102.42,6368023
2023-05-11,101.89,103.30,101.43,102.30,7124900
2023-05-11,97.53,97.76,97.20,97.72,8329852
2023-05-11,98.24,98.67,97.09,97.70,6444287
2023-05-11,96.63,98.26,96.19,97.40,12091186
2023-05-11,96.65,96.65,95.19,96.15,13807557
2023-05-11,91.48,92.75,90.58,91.41,8273824
2023-05-11,90.98,91.45,89.58,90.12,6473519
2023-05-11,86.49,86.74,84.75,85.89,9958653
2023-05-11,81.45,81.75,80.87,81.39,8782812
2023-05-11,80.22,80.22,79.39,80.02,6574190
2023-05-11,77.51,78.78,77.51,78.05,9296551
2023-05-11,76.11,76.47,75.82,76.44,11794608
2023-05-11,72.51,72.51,71.14,71.98,14189960
2023-05-11,68.40,69.82,68.19,68.88,14490893
2023-05-11,67.31,67.32,66.35,66.75,14022492
2023-05-11,63.32,63.65,62.96,63.36,15272088
2023-05-11,58.27,59.49,58.11,58.76,7351456
2023-05-11,54.33,54.92,53.38,54.15,10587982
2023-05-11,50.68,51.46,50.28,50.83,11248088
2023-05-11,48.04,48.04,47.12,47.59,13212989
2023-05-11,43.99,44.21,43.29,43.65,11348160
2023-05-11,42.69,43.06,42.18,42.54,15444474
2023-05-11,42.73,42.73,41.99,42.54,10330811
2023-05-11,42.30,42.61,42.20,42.54,7210832
2023-05-11,42.87,42.92,42.10,42.54,11628694
2023-05-11,42.66,42.87,42.30,42.54,13343219
2023-05-11,42.93,42.93,42.23,42.54,15012577
2023-05-11,42.77,42.90,42.27,42.54,14025091
2023-05-11,42.88,42.88,42.25,42.54,7188876
2023-05-11,42.48,42.56,42.00,42.54,8022815
2023-05-11,42.77,43.06,42.03,42.54,10872979
2023-05-11,42.27,42.83,42.10,42.54,13081369
2023-05-11,42.61,43.10,42.15,42.54,15932586
2023-05-11,42.19,42.59,42.19,42.54,13488726
2023-05-11,42.63,42.66,42.16,42.54,14333558
2023-05-11,42.30,42.76,42.24,42.54,14429859
2023-05-11,42.15,42.63,42.04,42.54,10747803
2023-05-11,42.41,43.16,42.16,42.54,11573635
2023-05-11,42.72,42.72,41.93,42.54,7345969
2023-05-11,42.41,42.90,41.92,42.54,11650693
2023-05-11,42.22,42.76,42.22,42.54,15084804
2023-05-11,42.72,43.05,42.06,42.54,8975652
2023-05-11,42.43,42.56,42.03,42.54,12121740
2023-05-11,42.82,42.87,42.14,42.54,9479161
2023-05-11,42.47,43.10,42.26,42.54,8152641
2023-05-11,42.80,43.02,42.29,42.54,7703735
2023-05-11,42.24,43.04,41.93,42.54,11233167
2023-05-11,42.21,42.72,42.21,42.54,16171224
2023-05-11,42.57,42.64,42.25,42.54,9492856
2023-05-11,42.68,42.68,42.05,42.54,12474019
2023-05-11,42.21,42.61,41.90,42.54,16408200
2023-05-11,42.46,42.92,42.22,42.54,14057543
2023-05-11,42.93,42.93,41.92,42.54,16054204
2023-05-11,42.45,42.90,42.06,42.54,15421264
2023-05-11,42.32,42.99,42.25,42.54,10678070
2023-05-11,42.58,43.12,42.06,42.54,11122552
2023-05-11,42.58,43.07,42.32,42.54,7632250
2023-05-11,42.92,42.92,42.08,42.54,15801521
2023-05-11,42.59,42.61,42.15,42.54,7374653
2023-05-11,42.25,42.99,42.03,42.54,11283214
2023-05-11,42.81,43.01,41.94,42.54,9318174
2023-05-11,42.51,43.01,41.99,42.54,10515792
2023-05-11,42.57,43.16,42.09,42.54,13329491
2023-05-11,42.14,42.55,42.14,42.54,12464545
2023-05-11,42.12,42.83,42.12,42.54,11361223
2023-05-11,42.80,42.83,42.06,42.54,16134645
2023-05-11,42.69,42.78,42.30,42.54,8418987
2023-05-11,42.80,43.13,41.92,42.54,11790556
2023-05-11,42.45,42.74,41.94,42.54,11732112
2023-05-11,42.75,43.11,41.95,42.54,14183050
2023-05-11,42.37,43.03,42.28,42.54,6268727
2023-05-11,42.45,42.99,42.19,42.54,10584911
2023-05-11,42.18,42.54,41.98,42.54,15059236
2023-05-11,42.19,43.18,42.17,42.54,10250003
2023-05-11,42.19,42.97,42.17,42.54,13755163
2023-05-11,42.39,42.73,42.03,42.54,8032565
2023-05-11,42.29,43.17,41.95,42.54,15897751
2023-05-11,42.36,42.58,41.95,42.54,6097494
2023-05-11,42.42,42.84,41.91,42.54,8879063
2023-05-11,42.75,43.02,42.17,42.54,12099542
2023-05-11,42.81,42.81,42.01,42.54,12826528
2023-05-11,42.12,42.97,42.12,42.54,9420194
2023-05-11,42.44,42.99,42.12,42.54,7314082
2023-05-11,42.73,43.13,41.98,42.54,8417458
2023-05-11,42.65,42.65,41.98,42.54,12945591
2023-05-11,42.38,42.94,42.31,42.54,8385461
2023-05-11,42.31,42.91,42.00,42.54,15484942
2023-05-11,42.86,42.86,42.17,42.54,8816865
2023-05-11,42.16,43.10,41.99,42.54,10452324
2023-05-11,42.51,42.75,42.32,42.54,7931838
2023-05-11,42.42,43.11,42.25,42.63,11903705
2023-05-11,42.39,43.04,42.03,42.54,12005836
2023-05-11,42.90,42.90,42.03,42.54,12567535
2023-05-11,42.81,43.10,42.17,42.54,14148525
2023-05-11,42.38,42.63,42.11,42.54,8837330
2023-05-11,42.57,42.93,42.25,42.54,14300954
2023-05-11,42.18,42.61,42.02,42.54,15089592
2023-05-11,42.56,42.67,42.18,42.54,12488073
2023-05-11,42.64,42.72,42.14,42.54,16410167
2023-05-11,42.32,43.17,42.27,42.54,10134878
2023-05-11,42.43,42.91,42.00,42.54,14683825
2023-05-11,42.26,43.16,42.01,42.54,9608545
2023-05-11,42.52,42.92,42.05,42.54,14274725
2023-05-11,42.29,42.65,41.97,42.54,9752969
2023-05-11,42.58,42.92,42.29,42.54,7790909
2023-05-11,42.30,42.79,42.15,42.54,14851902
2023-05-11,42.91,42.91,42.24,42.54,14298817
2023-05-11,42.93,42.93,42.29,42.54,15355604
2023-05-11,42.79,43.06,42.02,42.54,13153932
2023-05-11,42.26,43.07,42.13,42.54,12113170
2023-05-11,42.93,42.93,42.00,42.54,13938418
2023-05-11,42.41,43.08,42.29,42.54,6402796
2023-05-11,42.82,42.82,41.94,42.54,10915349
2023-05-11,42.67,42.94,42.29,42.54,8379537
2023-05-11,42.72,43.16,41.99,42.54,14860928
2023-05-11,42.78,42.78,41.91,42.54,15694452
2023-05-11,42.80,42.95,42.22,42.54,8620958
2023-05-11,42.23,42.97,42.23,42.54,10413666
2023-05-11,42.84,42.92,42.26,42.54,14126049
2023-05-11,42.78,42.78,42.04,42.54,12024197
2023-05-11,42.62,42.89,42.24,42.54,6242244
2023-05-11,42.14,43.16,42.05,42.54,15194592
2023-05-11,42.12,43.13,41.94,42.54,9573121
2023-05-11,42.14,42.59,42.14,42.54,6882383
2023-05-11,42.20,42.82,42.10,42.54,8967659
2023-05-11,42.88,42.88,42.18,42.54,9657632
2023-05-11,42.35,42.87,42.26,42.54,12440099
2023-05-11,42.43,42.57,42.15,42.54,13592278
2023-05-11,42.41,42.70,42.30,42.54,15792370
2023-05-11,42.38,43.00,42.02,42.54,13836168
2023-05-11,42.92,43.11,42.26,42.54,11759727
2023-05-11,42.22,43.07,41.96,42.54,12879486
2023-05-11,42.37,42.87,42.05,42.54,9056644
2023-05-11,42.42,42.62,42.03,42.54,10871051
2023-05-11,42.75,43.07,42.27,42.54,12620172
2023-05-11,42.21,42.57,42.21,42.54,15323311
2023-05-11,42.25,42.83,42.09,42.54,11239745
2023-05-11,42.94,42.94,42.29,42.54,16412528
2023-05-11,42.64,42.94,42.16,42.54,11700442
2023-05-11,42.22,42.82,42.16,42.54,8629383
2023-05-11,42.36,42.72,42.20,42.54,10887910
2023-05-11,42.39,42.81,42.15,42.54,8340956
2023-05-11,42.25,42.61,42.21,42.54,7893492
2023-05-11,42.81,42.81,42.09,42.54,13578152
2023-05-11,42.28,42.94,42.08,42.54,9408199
2023-05-11,42.26,42.79,42.17,42.54,9745440
2023-05-11,42.28,43.14,41.93,42.54,12660877
2023-05-11,42.49,42.54,41.96,42.54,13619547
2023-05-11,42.13,43.14,42.13,42.54,7702435
2023-05-11,42.50,43.03,42.11,42.54,7849751
2023-05-11,42.48,42.77,42.01,42.54,6188328
2023-05-11,42.22,42.96,42.12,42.54,14727861
2023-05-11,42.33,43.06,42.21,42.54,14356778
2023-05-11,42.62,42.97,42.24,42.54,10489401
2023-05-11,42.13,43.01,42.01,42.54,14699002
2023-05-11,42.40,42.80,41.96,42.54,14259058
2023-05-11,42.17,42.88,42.17,42.54,9718286
2023-05-11,42.37,42.91,42.06,42.54,8532595
2023-05-11,42.77,42.77,42.13,42.54,7348126
2023-05-11,42.37,42.69,42.27,42.54,7632242
2023-05-11,42.78,42.96,42.12,42.54,16240852
2023-05-11,42.15,42.71,42.11,42.54,6447674
2023-05-11,42.17,43.07,42.05,42.54,14627885
2023-05-11,42.89,42.89,42.25,42.54,10721605
2023-05-11,42.61,42.75,42.14,42.54,13542978
2023-05-11,42.51,42.81,42.04,42.54,14129134
2023-05-11,42.71,42.78,42.21,42.54,15901055
2023-05-11,42.26,42.95,41.99,42.54,13653257
2023-05-11,42.14,42.56,42.13,42.54,9528296
2023-05-11,42.74,42.74,42.15,42.54,8315863
2023-05-11,42.66,42.71,42.00,42.54,10901627
2023-05-11,42.41,42.58,42.24,42.54,12904661
2023-05-11,42.60,42.98,42.02,42.54,14531887
2023-05-11,42.65,43.11,42.23,42.54,8878135
2023-05-11,42.60,42.86,42.08,42.54,8241685
2023-05-11,42.92,42.92,42.22,42.54,12501686
2023-05-11,42.93,42.93,42.30,42.54,12237548
2023-05-11,42.34,42.90,41.92,42.54,15325879
2023-05-11,42.13,43.00,42.13,42.54,9325252
2023-05-11,42.20,43.17,42.11,42.54,13366584
2023-05-11,42.76,43.11,41.92,42.54,12023906
2023-05-11,42.47,42.61,42.23,42.54,12158038
2023-05-11,42.44,42.71,41.93,42.54,10414411
2023-05-11,42.86,43.01,42.23,42.54,10651086
2023-05-11,42.93,42.93,41.94,42.54,7167872
2023-05-11,42.69,43.10,42.31,42.54,7575257
2023-05-11,42.27,42.61,41.92,42.54,6825552
2023-05-11,42.80,42.80,42.24,42.54,13442518
2023-05-11,42.78,42.95,42.27,42.54,13172389
2023-05-11,42.81,42.81,42.19,42.54,10554457
2023-05-11,42.72,42.96,41.98,42.54,11782260
2023-05-11,42.49,43.13,42.22,42.54,7048825
2023-05-11,42.78,42.95,41.99,42.54,6046400
2023-05-11,42.68,42.81,42.21,42.54,14123604
2023-05-11,42.65,43.15,42.02,42.54,6998422
2023-05-11,42.40,43.00,42.02,42.54,10022851
2023-05-11,42.79,42.87,41.96,42.54,11477707
2023-05-11,42.44,42.88,42.28,42.54,11657002
2023-05-11,42.65,42.99,42.00,42.54,7482443
2023-05-11,42.20,42.97,42.16,42.54,12603601
2023-05-11,42.51,43.08,42.02,42.54,7893641
2023-05-11,42.71,42.71,41.92,42.54,6593429
