date,open,high,low,close,volume
2023-05-11,102.84,103.30,102.12,103.18,11981408
2023-05-11,106.60,108.29,105.85,106.96,11351683
2023-05-11,101.34,102.96,101.02,102.27,8786578
2023-05-11,110.31,110.31,107.94,109.46,13514652
2023-05-11,111.65,112.53,110.18,111.54,14368586
2023-05-11,114.33,115.55,113.74,114.37,11998473
2023-05-11,121.30,122.40,120.32,121.09,14054729
2023-05-11,118.13,120.26,118.10,118.85,10772245
2023-05-11,118.51,118.51,116.36,118.10,10328259
2023-05-11,119.31,120.41,117.07,118.80,12129083
2023-05-11,113.83,113.83,111.45,112.80,10612924
2023-05-11,107.90,109.88,106.85,108.33,11929278
2023-05-11,110.23,111.98,110.23,111.24,8283356
2023-05-11,114.95,114.95,112.88,114.41,13561712
2023-05-11,117.31,118.36,117.14,118.29,11683113
2023-05-11,120.94,121.11,118.79,120.58,15081466
2023-05-11,118.65,119.51,117.38,118.14,9845480
2023-05-11,106.80,106.80,105.55,106.42,10851051
2023-05-11,100.75,101.67,99.53,100.28,8640993
2023-05-11,100.58,101.09,99.89,101.08,14927643
2023-05-11,88.29,89.03,88.28,88.78,8996085
2023-05-11,89.23,90.31,89.23,89.86,10939666
2023-05-11,82.32,82.39,81.14,81.99,11741886
2023-05-11,86.08,86.18,84.13,85.25,15208280
2023-05-11,81.81,82.75,81.12,81.94,11780006
2023-05-11,81.06,81.06,79.94,80.45,8875958
2023-05-11,71.53,71.98,70.61,71.12,7650071
2023-05-11,70.17,70.42,69.49,70.00,7080777
2023-05-11,72.72,73.20,72.45,73.05,12594678
2023-05-11,68.96,69.10,67.96,68.33,11914763
2023-05-11,64.56,64.56,63.44,64.22,13321930
2023-05-11,60.76,61.71,60.61,60.96,15491528
2023-05-11,65.80,66.59,65.13,65.91,8652697
2023-05-11,61.47,62.59,60.97,61.83,13849911
2023-05-11,58.57,58.57,57.50,58.14,6553912
2023-05-11,55.71,56.71,55.70,56.17,8773433
2023-05-11,46.19,46.79,45.88,46.47,18322526
